mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,351.14073753356934,218.88327598571777,178.16972732543945
mps-uncap,0.9,2337.8124237060547,4612.675666809082,395.9684371948242
mps-uncap,1.0,8444.674015045166,11468.873262405396,4914.993524551392
mps-uncap,0.5,114.8371696472168,31.994104385375977,39.366960525512695
mps-uncap,0.6,140.30861854553223,61.188459396362305,36.57412528991699
mps-uncap,0.7,192.97027587890625,51.25761032104492,70.16682624816895
mps-uncap,0.1,31.454086303710938,18.387794494628906,12.144327163696289
mps-uncap,0.2,41.29362106323242,31.903982162475586,18.953323364257812
mps-uncap,0.3,40.314435958862305,27.503490447998047,17.862558364868164
mps-uncap,0.4,76.27320289611816,27.890920639038086,36.89289093017578
