mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,16.951799392700195,4.8980712890625,3.1659603118896484
mps-uncap,0.9,22.130727767944336,4.856348037719727,3.292560577392578
mps-uncap,1.0,23.37789535522461,5.992889404296875,3.769397735595703
mps-uncap,0.5,16.565561294555664,4.86302375793457,3.1099319458007812
mps-uncap,0.6,16.825437545776367,4.891157150268555,3.129243850708008
mps-uncap,0.7,16.93129539489746,4.944801330566406,3.119945526123047
mps-uncap,0.1,16.869068145751953,5.579471588134766,3.3066272735595703
mps-uncap,0.2,16.81208610534668,4.960536956787109,3.1332969665527344
mps-uncap,0.3,16.834735870361328,4.858970642089844,3.2563209533691406
mps-uncap,0.4,16.454696655273438,4.9076080322265625,3.118276596069336
