mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,30.4776668548584,13.201904296875,10.215806961059572
mps-uncap,0.9,33.62250328063965,13.847279548645021,10.287237167358398
mps-uncap,1.0,33.60855579376221,14.13450241088867,10.72840690612793
mps-uncap,0.5,29.70085144042969,9.170007705688477,7.58068561553955
mps-uncap,0.6,31.951904296875,11.299014091491697,8.297300338745117
mps-uncap,0.7,32.137393951416016,10.662126541137695,8.948326110839844
mps-uncap,0.1,28.36775779724121,11.634635925292969,6.192064285278319
mps-uncap,0.2,26.32596492767334,11.706399917602539,5.947160720825195
mps-uncap,0.3,26.298236846923828,11.328697204589844,6.778717041015626
mps-uncap,0.4,28.003621101379398,10.08310317993164,7.319021224975588
