mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,16.9370174407959,4.867315292358398,3.121614456176758
mps-uncap,0.9,17.830371856689453,4.773616790771484,3.275632858276367
mps-uncap,1.0,20.74718475341797,4.958868026733398,3.5750865936279297
mps-uncap,0.5,16.54195785522461,4.831552505493164,3.094911575317383
mps-uncap,0.6,16.802310943603516,4.845857620239258,3.0982494354248047
mps-uncap,0.7,16.818523406982422,4.910945892333984,3.095865249633789
mps-uncap,0.1,16.83354377746582,4.874944686889648,3.258943557739258
mps-uncap,0.2,16.780614852905273,4.941463470458984,3.0732154846191406
mps-uncap,0.3,16.771793365478516,4.810094833374023,3.244638442993164
mps-uncap,0.4,16.439437866210938,4.8618316650390625,3.1042098999023438
