mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,56.65111541748047,21.686077117919922,17.2119140625
mps-uncap,0.9,741.2617206573486,2233.436107635498,94.33794021606445
mps-uncap,1.0,3391.0523653030396,5227.130174636841,2630.7244300842285
mps-uncap,0.5,27.173280715942383,7.573604583740234,5.494356155395508
mps-uncap,0.6,32.00340270996094,9.341120719909668,6.7653656005859375
mps-uncap,0.7,41.300058364868164,10.138273239135742,9.521484375
mps-uncap,0.1,23.849129676818848,11.169195175170898,4.780292510986328
mps-uncap,0.2,22.397994995117188,10.68270206451416,4.625916481018066
mps-uncap,0.3,22.63474464416504,9.426593780517578,4.775047302246094
mps-uncap,0.4,23.875951766967773,8.532285690307617,5.121350288391113
