mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,291.044864654541,133.28370094299316,126.75628662109375
mps-uncap,0.9,2211.509156227112,4564.107186794281,357.6754283905028
mps-uncap,1.0,8363.956034183502,11367.177600860596,4876.005725860596
mps-uncap,0.5,80.48344135284398,19.402999877929677,17.222790718078617
mps-uncap,0.6,92.49300956726073,32.67865180969238,24.12707805633544
mps-uncap,0.7,165.1824712753296,35.730905532836864,42.46619462966919
mps-uncap,0.1,21.341655254364014,10.456995964050286,5.343387126922609
mps-uncap,0.2,24.305942058563193,15.657529830932573,7.843065261840816
mps-uncap,0.3,29.129571914672848,16.377706527710007,11.09842300415038
mps-uncap,0.4,46.42037630081171,17.869544029235836,14.549846649169918
