mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,29.06322479248047,7.534980773925781,5.690574645996094
mps-uncap,0.9,33.02645683288574,8.5829496383667,5.582094192504883
mps-uncap,1.0,33.113956451416016,8.723974227905273,5.566596984863281
mps-uncap,0.5,23.386478424072266,5.917549133300781,4.382967948913574
mps-uncap,0.6,25.804758071899414,5.881786346435547,4.813432693481445
mps-uncap,0.7,27.635574340820312,6.075143814086914,5.190730094909668
mps-uncap,0.1,23.000359535217285,10.881662368774414,4.657626152038574
mps-uncap,0.2,21.51656150817871,9.88304615020752,4.500150680541992
mps-uncap,0.3,21.64149284362793,8.568048477172852,4.49061393737793
mps-uncap,0.4,21.887898445129395,6.932377815246582,4.442095756530762
