mode,load,0_densenet121-4,1_efficientnet_b6-4,2_mobilenet_v3_large-32
mps-uncap,0.8,120.47624588012695,195.20258903503418,83.70471000671387
mps-uncap,0.9,245.3458309173584,219.0725803375244,103.1651496887207
mps-uncap,1.0,4468.192577362061,849.1754531860352,259.2635154724121
mps-uncap,0.5,55.84979057312012,55.08017539978027,40.74263572692871
mps-uncap,0.6,62.526702880859375,74.03755187988281,40.79484939575195
mps-uncap,0.7,76.50160789489746,112.2136116027832,73.76670837402344
mps-uncap,0.1,43.62130165100098,42.201995849609375,20.571231842041016
mps-uncap,0.2,47.75810241699219,59.25416946411133,29.57463264465332
mps-uncap,0.3,51.23591423034668,58.380842208862305,28.727293014526367
mps-uncap,0.4,53.377628326416016,52.384138107299805,37.43124008178711
