mode,load,0_densenet121-4,1_efficientnet_b6-4,2_mobilenet_v3_large-32
mps-uncap,0.8,6.709098815917969,10.308980941772461,4.837512969970703
mps-uncap,0.9,6.911993026733398,10.40339469909668,4.819631576538086
mps-uncap,1.0,7.206439971923828,11.858463287353516,4.851341247558594
mps-uncap,0.5,6.824254989624023,10.254144668579102,4.817008972167969
mps-uncap,0.6,6.804943084716797,10.238170623779297,4.818916320800781
mps-uncap,0.7,6.750822067260742,10.385751724243164,4.837274551391602
mps-uncap,0.1,6.929636001586914,10.366678237915039,4.829883575439453
mps-uncap,0.2,7.060527801513672,10.244131088256836,4.822731018066406
mps-uncap,0.3,6.954431533813477,10.378360748291016,4.8465728759765625
mps-uncap,0.4,6.922245025634766,10.234832763671875,4.849910736083984
