mode,load,0_densenet121-4,1_efficientnet_b6-4,2_mobilenet_v3_large-32
mps-uncap,0.8,86.83371543884279,142.31420516967742,51.50301933288572
mps-uncap,0.9,181.23871088027954,179.9815273284913,68.91635894775388
mps-uncap,1.0,4381.446809768677,765.5190348625181,229.39561128616342
mps-uncap,0.5,34.93939399719235,40.222320556640625,21.808114051818876
mps-uncap,0.6,37.777948379516495,52.11333751678465,23.863830566406264
mps-uncap,0.7,45.90463638305664,77.8494954109192,36.91217899322484
mps-uncap,0.1,31.789298057556156,39.86255645751953,14.133825302124018
mps-uncap,0.2,35.15970706939698,46.746077537536614,17.966156005859375
mps-uncap,0.3,33.947629928588874,43.79910230636597,19.811544418334957
mps-uncap,0.4,38.56897354125979,40.43467521667479,21.915187835693377
