mode,load,0_densenet121-4,1_efficientnet_b6-4,2_mobilenet_v3_large-32
mps-uncap,0.8,12.848138809204102,20.345401763916016,6.916093826293946
mps-uncap,0.9,14.470577239990234,21.26009464263916,6.757545471191406
mps-uncap,1.0,15.057754516601562,21.92521095275879,6.884169578552247
mps-uncap,0.5,13.378405570983887,18.859004974365234,6.876516342163086
mps-uncap,0.6,13.008356094360352,18.874359130859375,6.610298156738281
mps-uncap,0.7,12.514352798461914,20.030522346496582,6.786465644836426
mps-uncap,0.1,17.50011444091797,25.465726852416992,7.6923370361328125
mps-uncap,0.2,17.897987365722656,25.525474548339844,8.123350143432617
mps-uncap,0.3,17.416715621948242,19.864559173583984,7.867431640625
mps-uncap,0.4,14.149069786071777,19.393110275268555,7.718634605407715
