mode,load,0_densenet121-4,1_efficientnet_b6-4,2_mobilenet_v3_large-32
mps-uncap,0.8,74.91927146911621,126.92799568176227,44.91681098937986
mps-uncap,0.9,169.91949081420898,161.0431385040285,62.5272274017334
mps-uncap,1.0,4367.779188156128,745.3388452529904,223.15576076507574
mps-uncap,0.5,25.11705636978149,28.229358196258552,15.817413330078145
mps-uncap,0.6,28.134822845458974,38.25775146484374,18.257546424865733
mps-uncap,0.7,35.49516201019287,61.654112339019775,30.28894662857055
mps-uncap,0.1,15.92866182327271,19.746608734130863,7.083697319030761
mps-uncap,0.2,22.46399879455575,25.626444816589352,10.81124067306519
mps-uncap,0.3,21.719198226928732,26.219427585601807,13.017692565917967
mps-uncap,0.4,29.069757461547972,25.976743698120096,15.50121068954468
