mode,load,0_densenet121-4,1_efficientnet_b6-4,2_mobilenet_v3_large-32
mps-uncap,0.8,5.45048713684082,7.719516754150391,4.435300827026367
mps-uncap,0.9,20.277738571166992,19.315361976623535,8.326053619384766
mps-uncap,1.0,2466.121196746826,286.5145206451416,47.60468006134033
mps-uncap,0.5,0.04100799560546875,0.041961669921875,0.046253204345703125
mps-uncap,0.6,0.045299530029296875,0.052928924560546875,0.046253204345703125
mps-uncap,0.7,1.0378360748291016,1.3974905014038086,2.3905038833618164
mps-uncap,0.1,0.061511993408203125,0.06222724914550781,0.05602836608886719
mps-uncap,0.2,0.05698204040527344,0.05817413330078125,0.0514984130859375
mps-uncap,0.3,0.05078315734863281,0.055789947509765625,0.0514984130859375
mps-uncap,0.4,0.05245208740234375,0.05555152893066406,0.04982948303222656
