mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,456.59748194549576,1017.2322560940211,1774.041574772508,1774.0375583377452
