mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,71.48082256317139,20.39783000946045,22.835922241210938,22.899150848388672
