mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,72.11647272109985,22.439064979553226,24.453372955322262,23.935022354125973
