mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,70.46139240264893,15.231609344482422,16.744136810302734,16.742467880249023
