mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,65.13595581054688,8.264303207397461,13.401031494140625,12.980937957763672
