mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,73.31275939941406,23.193836212158203,25.61640739440918,25.873661041259766
