mode,load,0_densenet201-16,1_resnet34-32,2_vgg13-16
mps-uncap,0.8,111.23774695785278,917.0286899102069,1188.350405799726
mps-uncap,0.9,132.07024311357083,1003.7918196875468,1311.9690176818713
mps-uncap,1.0,135.69887172945002,1137.9048133252538,1449.3440284149633
mps-uncap,0.5,68.71839209391143,553.465127073544,731.2755562933303
mps-uncap,0.6,82.46206949607202,640.6461014425461,848.2615880711688
mps-uncap,0.7,93.71825036520065,771.5513017725098,1033.2541253018912
mps-uncap,0.1,13.878024322088775,108.33160198228192,143.57399815981975
mps-uncap,0.2,25.228140177453152,208.99556244785853,302.60416956915793
mps-uncap,0.3,44.30363273574653,340.93861732837325,448.4610807250267
mps-uncap,0.4,53.085687680124664,447.9687619020569,571.2633038947328
