mode,load,0_densenet201-16,1_resnet34-32,2_vgg13-16
mps-uncap,0.8,15.934944152832031,6.2103271484375,7.809638977050781
mps-uncap,0.9,16.20340347290039,6.237506866455078,7.838249206542969
mps-uncap,1.0,17.07005500793457,6.379365921020508,7.814645767211914
mps-uncap,0.5,15.870094299316406,6.204128265380859,7.807016372680664
mps-uncap,0.6,16.05224609375,6.237030029296875,7.814645767211914
mps-uncap,0.7,16.054391860961914,6.242990493774414,7.778167724609375
mps-uncap,0.1,16.026020050048828,6.249189376831055,7.798910140991211
mps-uncap,0.2,16.024112701416016,6.220102310180664,7.798194885253906
mps-uncap,0.3,15.974998474121094,6.246805191040039,7.747650146484375
mps-uncap,0.4,15.876531600952148,6.212711334228516,7.771968841552734
