mode,load,0_densenet201-16,1_resnet34-32,2_vgg13-16
mps-uncap,0.8,0.010967254638671875,0.010967254638671875,0.009298324584960938
mps-uncap,0.9,0.019550323486328125,0.012159347534179688,0.01049041748046875
mps-uncap,1.0,0.020742416381835938,0.01239776611328125,0.010728836059570312
mps-uncap,0.5,0.0152587890625,0.01239776611328125,0.010967254638671875
mps-uncap,0.6,0.014066696166992188,0.01239776611328125,0.011205673217773438
mps-uncap,0.7,0.014543533325195312,0.011920928955078125,0.01049041748046875
mps-uncap,0.1,0.025272369384765625,0.0133514404296875,0.01239776611328125
mps-uncap,0.2,0.02193450927734375,0.013828277587890625,0.011444091796875
mps-uncap,0.3,0.015497207641601562,0.011682510375976562,0.011444091796875
mps-uncap,0.4,0.0133514404296875,0.011205673217773438,0.011444091796875
