mode,load,0_vgg19-4,1_vgg19-4
mig,0.1,65.21115911524315,49.35246353783273
mig,0.2,127.8891357384725,99.16955167677982
mig,0.3,190.60464945151,146.6700083311091
mig,0.4,250.9442054975117,199.87445389684328
mig,0.5,331.19224776044575,250.93359744482854
mig,0.6,392.40325329222213,296.7718910090078
mig,0.7,454.4518082345688,345.6366055088954
mig,0.8,520.8783332812733,394.8661386899062
mig,0.9,598.8994556299082,453.1593777545843
mig,1.0,661.0004616297218,508.22163517592895
