mode,load,0_vgg19-4,1_vgg19-4
mig,0.1,6.075716018676758,7.953476905822755
mig,0.2,8.829593658447266,11.573934555053713
mig,0.3,9.960126876831055,13.731145858764648
mig,0.4,10.989809036254883,15.582776069641117
mig,0.5,13.854169845581056,17.777442932128906
mig,0.6,16.03026390075684,22.0466136932373
mig,0.7,21.034765243530277,29.45394515991212
mig,0.8,30.828857421874993,37.51721382141114
mig,0.9,63.87715339660643,59.639573097229025
mig,1.0,233.83474349975586,601.5482902526857
