mode,load,0_vgg19-4,1_vgg19-4
mig,0.1,13.281583786010742,19.70696449279785
mig,0.2,23.535490036010742,28.455018997192383
mig,0.3,23.12469482421875,28.263330459594727
mig,0.4,23.843050003051758,50.19187927246094
mig,0.5,33.270835876464844,51.061391830444336
mig,0.6,46.22149467468262,75.64592361450195
mig,0.7,50.77838897705078,92.54884719848633
mig,0.8,83.44602584838867,95.48401832580566
mig,0.9,163.43116760253906,120.35894393920898
mig,1.0,338.36913108825684,771.7082500457764
