mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,17.763257026672363,2.5331974029541016,20.069122314453125
mps-uncap,0.9,103.82986068725586,22.278547286987305,78.96780967712402
mps-uncap,1.0,2915.1207208633423,44.78573799133301,2621.2873458862305
mps-uncap,0.5,0.027418136596679688,0.023603439331054688,0.028848648071289062
mps-uncap,0.6,0.026702880859375,0.023603439331054688,3.8597583770751953
mps-uncap,0.7,0.02765655517578125,0.026464462280273438,10.028958320617676
mps-uncap,0.1,0.0438690185546875,0.04124641418457031,0.04124641418457031
mps-uncap,0.2,0.041604042053222656,0.039577484130859375,0.0286102294921875
mps-uncap,0.3,0.04100799560546875,0.028133392333984375,0.027418136596679688
mps-uncap,0.4,0.03170967102050781,0.025987625122070312,0.028133392333984375
