mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,45.891155306394154,208.11691365561398,1021.6280157416651
mps-uncap,0.9,57.26496229283238,236.86296155791484,1147.7649991643357
mps-uncap,1.0,54.02126333413058,264.32140750752274,1163.1794400838291
mps-uncap,0.5,28.529179259813834,130.70661416708018,634.4945560367843
mps-uncap,0.6,37.0736152420321,155.52540758924053,766.5214675401621
mps-uncap,0.7,39.0113599571029,178.81592075421597,917.8188020792617
mps-uncap,0.1,5.606854599816504,26.546524884310436,125.99455603137561
mps-uncap,0.2,12.538062118005229,51.16232002633732,255.48627862786083
mps-uncap,0.3,16.908376553049617,80.29418399240258,374.0830638379259
mps-uncap,0.4,24.64806702583171,104.7499661916132,503.64961266016724
