mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,70.08469104766846,9.45734977722168,32.974958419799805
mps-uncap,0.9,157.67455101013184,29.83379364013672,92.21494197845459
mps-uncap,1.0,2990.4061555862427,51.990509033203125,2633.4152221679688
mps-uncap,0.5,25.18606185913086,3.187417984008789,13.139009475708008
mps-uncap,0.6,31.924128532409668,4.8122406005859375,15.790462493896484
mps-uncap,0.7,50.81140995025635,7.1010589599609375,22.392988204956055
mps-uncap,0.1,37.548065185546875,2.5625228881835938,11.79051399230957
mps-uncap,0.2,29.630541801452637,2.527475357055664,11.824369430541992
mps-uncap,0.3,25.279879570007324,2.4660825729370117,11.963486671447754
mps-uncap,0.4,24.4138240814209,2.424001693725586,12.567758560180664
