mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,83.70375633239746,16.44158363342285,24.463653564453125
mps-uncap,0.9,73.71664047241211,19.551753997802734,21.929264068603516
mps-uncap,1.0,83.76479148864746,17.862319946289062,23.770570755004883
mps-uncap,0.5,62.184810638427734,12.057781219482422,15.625
mps-uncap,0.6,75.75583457946777,18.6769962310791,24.41549301147461
mps-uncap,0.7,78.67312431335449,15.451431274414062,22.990703582763672
mps-uncap,0.1,46.595096588134766,14.05954360961914,20.60532569885254
mps-uncap,0.2,49.521684646606445,11.78121566772461,16.68262481689453
mps-uncap,0.3,51.3758659362793,18.343448638916016,27.018070220947266
mps-uncap,0.4,60.536861419677734,11.233806610107422,16.04294776916504
