mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,411.35239601135254,109.78960990905762,227.1125316619873
mps-uncap,0.9,831.1865329742432,273.2968330383301,398.67305755615234
mps-uncap,1.0,5907.72819519043,278.61809730529785,5546.54598236084
mps-uncap,0.5,103.0263900756836,19.29473876953125,59.45086479187012
mps-uncap,0.6,131.8976879119873,24.84750747680664,76.27367973327637
mps-uncap,0.7,193.04704666137695,60.46795845031738,125.51498413085938
mps-uncap,0.1,26.903152465820312,12.138843536376953,22.101640701293945
mps-uncap,0.2,35.00032424926758,12.855768203735352,24.608612060546875
mps-uncap,0.3,27.100801467895508,11.348962783813477,35.944223403930664
mps-uncap,0.4,66.51973724365234,15.344858169555664,45.53699493408203
