mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,273.1506562232971,62.39768028259271,176.3303279876709
mps-uncap,0.9,754.3023967742922,229.4636058807372,340.56723117828335
mps-uncap,1.0,5784.564018249512,239.75796222686768,5467.862415313721
mps-uncap,0.5,46.41531467437743,10.85175514221192,36.31395816802967
mps-uncap,0.6,83.6943268775939,15.278577804565431,49.93465423583985
mps-uncap,0.7,149.11745786666876,24.412851333618168,87.1720957756042
mps-uncap,0.1,21.34163856506347,1.286113262176521,13.109483718872092
mps-uncap,0.2,29.12998676300048,6.16909980773921,13.366560935974107
mps-uncap,0.3,19.31313037872315,6.312546730041502,21.13547086715698
mps-uncap,0.4,49.050436019897504,7.784276008605958,30.140471458435076
