mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,78.98131847381592,10.772767066955565,15.324711799621582
mps-uncap,0.9,69.98818397521974,11.567239761352539,14.64480400085449
mps-uncap,1.0,81.33846521377563,10.76634407043457,14.73817825317383
mps-uncap,0.5,59.1057825088501,10.405864715576174,14.577169418334957
mps-uncap,0.6,69.42949056625365,10.47215461730957,14.934921264648441
mps-uncap,0.7,74.81312751770022,10.69190502166748,15.381271839141844
mps-uncap,0.1,45.00210762023926,10.055508613586426,17.906961441040043
mps-uncap,0.2,42.041895389556885,10.09402275085449,14.850363731384268
mps-uncap,0.3,47.65866279602057,9.79222297668457,13.811545372009274
mps-uncap,0.4,52.96949386596681,10.021920204162598,14.214210510253906
