mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,0.011920928955078125,0.009298324584960938,0.010967254638671875
mps-uncap,0.9,0.01239776611328125,0.0095367431640625,0.010728836059570312
mps-uncap,1.0,0.015974044799804688,0.0095367431640625,0.021219253540039062
mps-uncap,0.5,0.012159347534179688,0.011205673217773438,0.011205673217773438
mps-uncap,0.6,0.012159347534179688,0.01049041748046875,0.009298324584960938
mps-uncap,0.7,0.011920928955078125,0.009298324584960938,0.010013580322265625
mps-uncap,0.1,0.019788742065429688,0.011920928955078125,0.021696090698242188
mps-uncap,0.2,0.012636184692382812,0.01239776611328125,0.011682510375976562
mps-uncap,0.3,0.012874603271484375,0.011444091796875,0.010728836059570312
mps-uncap,0.4,0.013589859008789062,0.010967254638671875,0.010967254638671875
