mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,337.78803348541237,69.14641857147217,189.50331211090088
mps-uncap,0.9,801.6301393508911,237.6883316040039,355.34864187240595
mps-uncap,1.0,5852.323353290558,247.7027654647828,5481.573705673218
mps-uncap,0.5,82.00476884841918,17.126455307006847,48.92125129699706
mps-uncap,0.6,126.50005340576118,21.745243072509766,62.567234039306655
mps-uncap,0.7,207.60755538940447,31.86657428741455,100.47684431076044
mps-uncap,0.1,47.73071289062499,10.43881893157959,26.67990207672122
mps-uncap,0.2,49.92618560791014,11.267375946044892,25.652775764465318
mps-uncap,0.3,50.15214681625371,10.622346401214596,32.75625944137571
mps-uncap,0.4,76.87199115753175,12.333927154541017,41.95692539215088
