mode,load,0_densenet161-4,1_vgg13-2,2_vgg16-16
mps-uncap,0.8,16.585826873779297,1.743316650390625,10.118961334228516
mps-uncap,0.9,16.946792602539062,1.7685890197753906,10.207414627075195
mps-uncap,1.0,21.131515502929688,1.775979995727539,12.178897857666016
mps-uncap,0.5,16.634225845336914,1.7478466033935547,10.015726089477539
mps-uncap,0.6,16.348838806152344,1.7511844635009766,10.058403015136719
mps-uncap,0.7,16.46113395690918,1.7597675323486328,10.056734085083008
mps-uncap,0.1,17.528533935546875,2.0456314086914062,10.414838790893555
mps-uncap,0.2,16.666412353515625,1.840829849243164,10.002374649047852
mps-uncap,0.3,16.53742790222168,1.7485618591308594,9.98997688293457
mps-uncap,0.4,16.447067260742188,1.7547607421875,10.004281997680664
