mode,load,0_vgg13-16,1_mobilenet_v3_small-4,2_squeezenet1_0-2
mps-uncap,1.0,19.745826721191406,19.723176956176758,19.79970932006836
mig,1.0,34.987688064575195,11.174917221069336,14.145851135253906
