mode,load,0_vgg13-16,1_mobilenet_v3_small-4,2_squeezenet1_0-2
mps-uncap,1.0,9.774923324584961,9.76705551147461,7.855653762817383
mig,1.0,18.36872100830078,4.090785980224609,1.7228126525878906
