mode,load,0_vgg13-16,1_mobilenet_v3_small-4,2_squeezenet1_0-2
mps-uncap,1.0,19.746065139770508,19.72341537475586,19.79970932006836
mig,1.0,34.987688064575195,11.174917221069336,14.146089553833008
