mode,load,0_vgg13-16,1_mobilenet_v3_small-4,2_squeezenet1_0-2
mps-uncap,1.0,10.509326457977291,10.38684368133545,9.923491477966309
mig,1.0,19.949207305908203,4.358844757080076,1.9004774093627912
