mode,load,0_vgg13-16,1_mobilenet_v3_small-4,2_squeezenet1_0-2
mps-uncap,1.0,10.509326457977291,10.38708209991455,9.92372989654541
mig,1.0,19.94943618774414,4.359123706817625,1.9006729125976562
