mode,load,0_efficientnet_b5-32,1_mobilenet_v2-32,2_mobilenet_v3_small-32,3_resnet34-32
mps-uncap,1.0,461.28808612001086,1609.2430924778373,1611.3281345248406,1384.2595226504143
