mode,load,0_resnet18-8,1_resnet34-16,2_vgg16-8
mps-uncap,0.8,20.231962203979492,48.07162284851074,49.51343536376953
mps-uncap,0.9,52.55742073059083,187.9191398620606,129.65433597564697
mps-uncap,1.0,2994.282555580139,905.1591396331787,5392.426657676697
mps-uncap,0.5,4.07254695892334,6.731510162353516,8.69894027709961
mps-uncap,0.6,5.037307739257811,11.273574829101559,13.470077514648438
mps-uncap,0.7,7.263326644897467,19.00315284729004,19.220042228698734
mps-uncap,0.1,0.045967102050781264,0.04737377166748047,0.054883956909179674
mps-uncap,0.2,0.9160995483398416,0.7485628128051705,3.5474300384521484
mps-uncap,0.3,2.2832393646240257,4.232263565063473,4.89449501037598
mps-uncap,0.4,3.459453582763672,5.676460266113282,5.8829545974731445
