mode,load,0_resnet18-8,1_resnet34-16,2_vgg16-8
mps-uncap,0.8,12.372732162475586,24.510622024536133,18.463850021362305
mps-uncap,0.9,14.345407485961914,20.769119262695312,11.642932891845703
mps-uncap,1.0,18.612384796142578,25.166988372802734,19.98281478881836
mps-uncap,0.5,14.728784561157227,17.555952072143555,14.088153839111328
mps-uncap,0.6,14.54925537109375,20.481348037719727,17.38572120666504
mps-uncap,0.7,12.01772689819336,23.871183395385742,22.191286087036133
mps-uncap,0.1,11.393547058105469,19.57082748413086,12.134790420532227
mps-uncap,0.2,10.947942733764648,15.773773193359375,12.156009674072266
mps-uncap,0.3,10.055303573608398,18.837690353393555,11.99650764465332
mps-uncap,0.4,11.897087097167969,19.681692123413086,18.7222957611084
