mode,load,0_densenet169-16,1_mobilenet_v3_small-8,2_resnet34-8
mps-uncap,0.8,26.236772537231445,9.052753448486328,11.347532272338867
mps-uncap,0.9,25.6345272064209,11.793851852416992,11.705398559570312
mps-uncap,1.0,22.21202850341797,12.763261795043945,11.447668075561523
mps-uncap,0.5,21.626949310302734,9.939432144165039,11.25478744506836
mps-uncap,0.6,21.797657012939453,9.856224060058594,10.725021362304688
mps-uncap,0.7,26.256322860717773,9.304523468017578,12.40229606628418
mps-uncap,0.1,37.93621063232422,15.839576721191406,14.448881149291992
mps-uncap,0.2,31.267166137695312,11.497259140014648,10.88404655456543
mps-uncap,0.3,30.093908309936523,11.013269424438477,11.618852615356445
mps-uncap,0.4,28.395652770996094,10.18524169921875,13.59105110168457
