mode,load,0_densenet169-16,1_mobilenet_v3_small-8,2_resnet34-8
mps-uncap,0.8,24.459662437438965,6.00886344909668,9.070706367492678
mps-uncap,0.9,22.38005876541138,5.883605480194091,8.333086967468262
mps-uncap,1.0,20.914363861083974,6.687994003295901,8.35861921310425
mps-uncap,0.5,20.608234405517578,7.2345232963562,9.065575599670414
mps-uncap,0.6,20.977191925048828,7.304942607879639,9.17445659637451
mps-uncap,0.7,24.70269203186035,5.934476852416992,9.08848762512207
mps-uncap,0.1,33.04028511047363,10.043783187866211,9.424343109130865
mps-uncap,0.2,30.794537067413334,9.636716842651365,8.779811859130861
mps-uncap,0.3,24.734158515930183,8.107299804687502,8.989372253417969
mps-uncap,0.4,24.80670452117921,6.81196928024292,9.186768531799318
