mode,load,0_densenet169-16,1_mobilenet_v3_small-8,2_resnet34-8
mps-uncap,0.8,344.62881088256836,5491.862535476685,103.07788848876953
mps-uncap,0.9,1268.8918113708496,13283.488512039185,453.568696975708
mps-uncap,1.0,1122.6317882537842,20376.69587135315,5792.9847240448
mps-uncap,0.5,76.57480239868164,47.15704917907715,37.58883476257324
mps-uncap,0.6,131.21366500854492,99.43413734436035,44.38972473144531
mps-uncap,0.7,180.71484565734863,284.8546504974365,82.91482925415039
mps-uncap,0.1,51.798105239868164,27.582645416259766,29.5255184173584
mps-uncap,0.2,59.96108055114746,30.164003372192383,25.412559509277344
mps-uncap,0.3,67.33918190002441,28.2595157623291,23.47278594970703
mps-uncap,0.4,78.59253883361816,41.452646255493164,30.100107192993164
