mode,load,0_densenet169-16,1_mobilenet_v3_small-8,2_resnet34-8
mps-uncap,0.8,16.843080520629883,4.2095184326171875,3.4394264221191406
mps-uncap,0.9,18.45526695251465,4.226446151733398,3.6013126373291016
mps-uncap,1.0,17.63463020324707,4.412174224853516,4.093170166015625
mps-uncap,0.5,16.66736602783203,4.018306732177734,3.378152847290039
mps-uncap,0.6,17.148256301879883,4.1103363037109375,3.363370895385742
mps-uncap,0.7,16.795873641967773,4.06193733215332,3.454923629760742
mps-uncap,0.1,17.032384872436523,4.116296768188477,4.191875457763672
mps-uncap,0.2,17.15850830078125,4.0912628173828125,3.511190414428711
mps-uncap,0.3,16.76321029663086,4.01616096496582,3.402233123779297
mps-uncap,0.4,16.806602478027344,4.151105880737305,3.3838748931884766
