mode,load,0_densenet169-16,1_mobilenet_v3_small-8,2_resnet34-8
mps-uncap,0.8,56.60128593444824,3009.0060234069824,14.962911605834961
mps-uncap,0.9,521.7519998550415,6813.201546669006,99.61020946502686
mps-uncap,1.0,427.93893814086914,10259.941577911377,3212.7833366394043
mps-uncap,0.5,19.500255584716797,7.4645280838012695,5.933284759521484
mps-uncap,0.6,24.01602268218994,12.946248054504395,6.966114044189453
mps-uncap,0.7,32.93490409851074,44.303059577941895,8.65793228149414
mps-uncap,0.1,24.1624116897583,9.284496307373047,7.921695709228516
mps-uncap,0.2,19.488811492919922,7.556676864624023,6.981968879699707
mps-uncap,0.3,18.94533634185791,6.0577392578125,6.280779838562012
mps-uncap,0.4,20.125865936279297,6.152749061584473,5.675315856933594
