mode,load,0_densenet169-16,1_mobilenet_v3_small-8,2_resnet34-8
mps-uncap,0.8,273.96311521530146,5452.902841567993,72.59589433670045
mps-uncap,0.9,1154.4199848175049,13170.215814113617,396.77321910858154
mps-uncap,1.0,1034.5419025421133,20197.72243499756,5756.699204444885
mps-uncap,0.5,58.60109329223633,29.645586013793928,22.21371889114385
mps-uncap,0.6,104.90495443344123,66.92880392074593,27.894761562347412
mps-uncap,0.7,129.99948501586923,249.9663233757019,47.11930274963378
mps-uncap,0.1,46.69547080993652,21.77661895751951,18.078670501709006
mps-uncap,0.2,45.61088085174564,22.479772567749013,17.194254398345965
mps-uncap,0.3,47.86974668502808,19.082078933715877,17.07719326019287
mps-uncap,0.4,55.772027969360366,21.86861276626588,18.386864662170417
