mode,load,0_inception_v3-8,1_inception_v3-8
mig,0.1,28.024721145629936,23.929882049560547
mig,0.2,30.660462379455637,30.26258707046513
mig,0.3,31.49266719818116,30.411543846130403
mig,0.4,28.074865341186545,30.09184598922729
mig,0.5,26.068508625030518,36.69104099273679
mig,0.6,30.301983356475812,59.147939682006665
mig,0.7,41.61444902420043,72.09204912185669
mig,0.8,61.25308036804197,161.31175518035883
mig,0.9,99.73129987716696,1836.917085647583
mig,1.0,217.33690261840812,8378.444948196411
