mode,load,0_efficientnet_b7-32,1_resnet152-8,2_resnet34-2
mps-uncap,0.8,1476.2334823608398,268.66817474365234,269.1912651062012
mps-uncap,0.9,1440.223217010498,449.91183280944824,774.2390632629395
mps-uncap,1.0,5540.803909301758,8922.852993011475,13414.277791976929
mps-uncap,0.5,317.77048110961914,149.13201332092285,53.25818061828613
mps-uncap,0.6,352.6427745819092,208.91928672790527,88.5007381439209
mps-uncap,0.7,582.4816226959229,199.22566413879395,141.9527530670166
mps-uncap,0.1,102.42319107055664,47.32656478881836,28.993606567382812
mps-uncap,0.2,122.57146835327148,67.48580932617188,35.947322845458984
mps-uncap,0.3,203.65667343139648,122.59483337402344,40.735483169555664
mps-uncap,0.4,226.4556884765625,97.23854064941406,51.5592098236084
