mode,load,0_efficientnet_b7-32,1_resnet152-8,2_resnet34-2
mps-uncap,0.8,69.4415807723999,44.89290714263917,18.29533576965332
mps-uncap,0.9,69.09661293029785,44.73578929901123,18.39008331298828
mps-uncap,1.0,66.03255271911621,52.81720161437988,20.75638771057129
mps-uncap,0.5,66.17074012756348,41.66769981384277,14.217448234558116
mps-uncap,0.6,67.24433898925781,41.93758964538574,15.74745178222656
mps-uncap,0.7,68.66192817687988,42.92116165161133,16.827630996704105
mps-uncap,0.1,65.60091972351074,33.478593826293945,8.27479362487793
mps-uncap,0.2,59.93218421936036,32.88230895996096,8.883476257324219
mps-uncap,0.3,62.333011627197266,39.78896141052246,10.477781295776367
mps-uncap,0.4,64.3545150756836,39.671874046325684,12.601447105407718
