mode,load,0_efficientnet_b6-16,1_efficientnet_b7-4,2_vgg16-2
mps-uncap,1.0,37.06848621368408,46.8897819519043,4.822492599487305
mig,1.0,43.28584671020508,26.79598331451416,6.796836853027344
