mode,load,0_efficientnet_b6-16,1_efficientnet_b7-4,2_vgg16-2
mps-uncap,1.0,431.8837188857639,84.52303261335607,384.76897861221653
mig,1.0,368.6470349074656,148.94378576139403,293.55467771785067
