mode,load,0_mobilenet_v2-2,1_mobilenet_v2-32,2_resnet34-32,3_squeezenet1_0-8
mps-uncap,1.0,0.0007152557373046875,0.0021457672119140625,0.0007152557373046875,0.0007152557373046875
