mode,load,0_mobilenet_v3_small-8,1_mobilenet_v3_small-8,2_mobilenet_v3_small-8,3_mobilenet_v3_small-8
mig,1.0,2.2552013397216797,2.2847652435302734,2.314329147338867,3.1540393829345703
