mode,load,0_vgg19-32,1_vgg19-32,2_vgg19-32,3_vgg19-32
mig,0.1,76.08880996704102,72.71528244018555,72.3963975906372,165.71364402771
mig,0.2,108.2169055938721,125.83684921264648,109.77721214294434,239.71128463745117
mig,0.3,130.86147308349607,132.0779323577881,138.02790641784668,256.26630783081055
mig,0.4,142.69371032714844,155.5336475372314,139.40486907958984,255.5550575256348
mig,0.5,159.62569713592532,143.23296546936038,165.3984546661377,303.84986400604254
mig,0.6,187.89529800415042,210.4629755020142,268.87714862823486,363.4281635284424
mig,0.7,221.0150241851807,266.893482208252,343.66371631622314,443.1351661682129
mig,0.8,274.1955518722534,328.52392196655285,329.71243858337414,543.729257583618
mig,0.9,600.1238822937012,426.6578674316408,512.8536224365234,1192.1430110931396
mig,1.0,1954.6551704406738,2325.9908199310303,1988.9690399169922,2091.7526245117188
