mode,load,0_vgg19-32,1_vgg19-32,2_vgg19-32,3_vgg19-32
mig,0.1,75.46615600585938,75.67214965820312,75.85406303405762,146.55423164367676
mig,0.2,75.2556324005127,75.43158531188965,75.68120956420898,146.12913131713867
mig,0.3,75.0582218170166,75.33645629882812,75.5617618560791,145.64800262451172
mig,0.4,75.30951499938965,75.52146911621094,75.85954666137695,145.74718475341797
mig,0.5,75.43277740478516,75.7606029510498,76.09009742736816,146.8038558959961
mig,0.6,76.60269737243652,76.35617256164551,77.27932929992676,149.11365509033203
mig,0.7,76.32017135620117,76.73954963684082,76.99012756347656,150.12836456298828
mig,0.8,76.85041427612305,77.04401016235352,77.47864723205566,150.45881271362305
mig,0.9,77.59881019592285,77.86870002746582,78.14860343933105,152.2693634033203
mig,1.0,77.44383811950684,77.71062850952148,77.7435302734375,151.46875381469727
