mode,load,0_densenet161-2,1_densenet161-2,2_densenet161-2,3_densenet161-2
mig,0.1,17.702102661132812,17.58885383605957,17.519712448120117,22.341489791870117
mig,0.2,15.815258026123047,15.665292739868164,15.632867813110352,18.450140953063965
mig,0.3,11.913776397705078,11.79194450378418,11.605143547058105,18.357276916503906
mig,0.4,10.618329048156738,10.67209243774414,10.63680648803711,18.306493759155273
mig,0.5,10.606050491333008,10.650634765625,10.59579849243164,18.29671859741211
mig,0.6,10.52713394165039,10.645866394042969,10.589361190795898,18.284320831298828
mig,0.7,10.476827621459961,10.63680648803711,10.605335235595703,18.302440643310547
mig,0.8,10.475635528564453,10.637283325195312,10.604143142700195,18.301725387573242
mig,0.9,10.462522506713867,10.63990592956543,10.581493377685547,18.303394317626953
mig,1.0,10.61391830444336,10.609626770019531,10.593414306640625,18.290996551513672
