mode,load,0_densenet161-2,1_densenet161-2,2_densenet161-2,3_densenet161-2
mig,0.1,0.0591278076171875,0.05698204040527344,0.05984306335449219,0.06008148193359375
mig,0.2,0.055789947509765625,0.04863739013671875,0.05066394805908203,0.059485435485839844
mig,0.3,0.044345855712890625,0.04458427429199219,0.04303455352783203,0.05030632019042969
mig,0.4,0.050067901611328125,0.042438507080078125,0.044345855712890625,0.05602836608886719
mig,0.5,0.693202018737793,0.9596347808837891,0.4241466522216797,0.06008148193359375
mig,0.6,5.706071853637695,3.8733482360839844,5.195140838623047,6.372213363647461
mig,0.7,7.269620895385742,9.195089340209961,8.11469554901123,12.483835220336914
mig,0.8,13.145089149475098,13.368368148803711,14.8850679397583,26.58843994140625
mig,0.9,33.699750900268555,35.775184631347656,29.828429222106934,38.13338279724121
mig,1.0,1090.1689529418945,269.6499824523926,123.99482727050781,592.7215814590454
