mode,load,0_densenet161-2,1_densenet161-2,2_densenet161-2,3_densenet161-2
mig,0.1,18.898423446923836,19.192619657358488,18.010682442743743,10.182546964162604
mig,0.2,35.82586702686491,36.44639321327525,35.72438027081053,21.963753860102923
mig,0.3,56.40861976132956,56.375579232190525,57.17204749778513,30.183076937701312
mig,0.4,78.5882705598411,74.33853919548608,74.04988826212973,44.12686631068622
mig,0.5,93.06696454409116,93.10198924301528,95.2328939859473,52.189490193575764
mig,0.6,115.30895514093542,108.56951044605842,115.57127531182803,63.232896330041264
mig,0.7,126.24580495553778,134.640948737718,132.1954052241266,76.20997202447302
mig,0.8,149.60454049030992,146.05148071598887,149.26084338854014,87.55420751514038
mig,0.9,173.1076588127664,170.11213463783244,169.93942670242797,94.20292875257532
mig,1.0,186.77974179729202,187.30190255712665,184.85694666561133,105.77360902192356
