mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,59.93032455444336,60.25362014770508,60.244083404541016,114.74752426147461
mig,0.2,59.9057674407959,60.236215591430664,60.22357940673828,114.7761344909668
mig,0.3,59.91411209106445,60.20331382751465,60.18257141113281,114.71366882324219
mig,0.4,59.897661209106445,60.16063690185547,60.18853187561035,114.74990844726562
mig,0.5,59.895992279052734,60.18257141113281,60.18948554992676,114.7611141204834
mig,0.6,59.87977981567383,60.23120880126953,60.20474433898926,114.76540565490723
mig,0.7,59.87405776977539,60.20045280456543,60.198068618774414,114.75992202758789
mig,0.8,59.91697311401367,60.19735336303711,60.163259506225586,114.7768497467041
mig,0.9,59.95655059814453,60.135841369628906,60.163021087646484,114.75801467895508
mig,1.0,59.91721153259277,60.198307037353516,60.19926071166992,114.78447914123535
