mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,148.0429172515869,155.19046783447266,111.94586753845215,277.4522304534912
mig,0.2,214.3247127532959,187.30759620666504,186.16628646850586,328.8717269897461
mig,0.3,287.5223159790039,203.08899879455566,157.52410888671875,313.17925453186035
mig,0.4,283.8904857635498,259.80257987976074,204.62918281555176,463.1776809692383
mig,0.5,311.23805046081543,289.5693778991699,301.1343479156494,594.7813987731934
mig,0.6,682.5058460235596,348.555326461792,557.6326847076416,628.9660930633545
mig,0.7,721.7249870300293,303.85565757751465,434.53311920166016,1000.0343322753906
mig,0.8,785.1998805999756,500.72717666625977,629.7459602355957,829.9558162689209
mig,0.9,1638.5209560394287,1266.6032314300537,856.6873073577881,1228.1925678253174
mig,1.0,1408.9508056640625,1192.0323371887207,1981.1480045318604,5606.653213500977
