mode,load,0_densenet169-32,1_densenet169-32,2_densenet169-32,3_densenet169-32
mig,0.1,59.95821952819824,60.26923656463623,60.2879524230957,114.79973793029785
mig,0.2,59.96370315551758,60.27519702911377,60.280799865722656,114.79806900024414
mig,0.3,59.96060371398926,60.26315689086914,60.248732566833496,114.80712890625
mig,0.4,59.94725227355957,60.24301052093506,60.26649475097656,114.80975151062012
mig,0.5,59.953927993774414,60.2574348449707,60.265302658081055,114.845871925354
mig,0.6,59.95297431945801,60.2649450302124,60.273170471191406,114.8529052734375
mig,0.7,59.93843078613281,60.2421760559082,60.25433540344238,114.80486392974854
mig,0.8,59.95488166809082,60.25075912475586,60.2259635925293,114.83347415924072
mig,0.9,59.97645854949951,60.22799015045166,60.23120880126953,114.8686408996582
mig,1.0,60.134172439575195,60.40501594543457,60.4093074798584,115.13125896453857
